                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8 
                          version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date                                burn_min1                                burn_min2 
                                 "15140"                               "gfortran"                                 "10.2.0"                    "x86_64-linux-21.4.1"                                 "CRMATH"                               "20220414"                  5.0000000000000000E+001                  1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68 
                            model_number                                 star_age                                star_mass                                   log_dt                               log_xmstar                             log_abs_mdot                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                             log_center_T                           log_center_Rho                             log_center_P                             center_gamma                                center_mu                                center_ye                              center_abar                                center_h1                               center_he4                               center_c12                               center_o16                               surface_h1                              surface_he4                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                              surface_he3                              surface_n14                             surface_ne20                             surface_mg24                                       pp                                      cno                                 tri_alfa                                 delta_nu                                   nu_max                        v_div_csound_surf                              num_retries 
                                       1                  1.0000000000000001E-005                  1.8000000000000000E+000                 -4.9999999999999991E+000                  3.3553778415463974E+001                 -9.8999999999999986E+001                                     1220                  0.0000000000000000E+000                  9.9999999475699974E-001                  3.1097475378600008E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999475699974E-001                  3.1097475378600008E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.8709444837410212E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.8709444837410212E+000                  3.7352995933065283E+000                  2.8251668234723823E+001                  1.4510440975977219E+000                  7.7757602305030138E-001                  3.1381880863058362E+000                  1.3746371804799442E+003                  6.3615948035998917E+000                 -1.1261940481836017E+000                  1.3368793981119051E+001                  4.7448666198097969E-002                  6.1115251127319670E-001                  8.5915496627254173E-001                  1.2683817556768049E+000                  7.1829999999999994E-001                  2.7997020236474890E-001                  2.9298508566682894E-004                  7.9734484983770668E-004                  7.1829999999999983E-001                  2.7997020236474890E-001                  2.9298508566682878E-004                  7.9734484983770635E-004                  1.2929400000000000E+000                  5.0394636425654848E-001                  2.9797635251137984E-005                  8.5879132979358274E-005                  1.7722707602938143E-004                  3.4656385548673959E-004                 -7.8709444837410212E+000                 -2.4770807977784134E+001                 -9.8999999999999986E+001                  1.2570043602240547E+001                  1.6020775694909835E+002                 -7.0783303937397757E-001                                        0 
                                       5                  3.1000000000000000E-004                  1.8000000000000000E+000                 -3.7958800173440750E+000                  3.3553778415463974E+001                 -9.8999999999999986E+001                                     1213                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.9041832358017952E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.9041832358017952E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.8709444910245141E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.8709444910245141E+000                  3.7352804677937161E+000                  2.8245560976686708E+001                  1.4509502045515521E+000                  7.7756732755284075E-001                  3.1382054773007577E+000                  1.3746922278910483E+003                  6.3615948051963951E+000                 -1.1261940450894647E+000                  1.3368793985818270E+001                  4.7448666136355781E-002                  6.1115251127303394E-001                  8.5915496627254173E-001                  1.2683817556768049E+000                  7.1829999999999994E-001                  2.7997020236474890E-001                  2.9298508566682894E-004                  7.9734484983770657E-004                  7.1829999999999994E-001                  2.7997020236474895E-001                  2.9298508566682872E-004                  7.9734484983770624E-004                  1.2929400000000000E+000                  5.0394636425654848E-001                  2.9797635251137967E-005                  8.5879132979358274E-005                  1.7722707602938143E-004                  3.4656385548673954E-004                 -7.8709444910245141E+000                 -2.4770808163521853E+001                 -9.8999999999999986E+001                  1.2571111364638409E+001                  1.6021770028069727E+002                 -1.3836268458164069E-003                                        0 
                                      10                  1.0230000000000001E-002                  1.8000000000000000E+000                 -2.2907300390241692E+000                  3.3553778415463974E+001                 -9.8999999999999986E+001                                     1213                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.9060792694395630E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.9060792694395630E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.8709443516515458E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.8709443516515458E+000                  3.7347572763510204E+000                  2.8107491099005266E+001                  1.4488220818050339E+000                  7.7754964906497304E-001                  3.1382408342764929E+000                  1.3748041495026473E+003                  6.3615948226155874E+000                 -1.1261939966074568E+000                  1.3368794051742578E+001                  4.7448665998856381E-002                  6.1115251127160075E-001                  8.5915496627254184E-001                  1.2683817556768049E+000                  7.1830000000000005E-001                  2.7997020236474895E-001                  2.9298508566682899E-004                  7.9734484983770635E-004                  7.1829999999999994E-001                  2.7997020236474895E-001                  2.9298508566682905E-004                  7.9734484983770624E-004                  1.2929400000000002E+000                  5.0394636425654860E-001                  2.9797635251137967E-005                  8.5879132979358274E-005                  1.7722707602938146E-004                  3.4656385548673970E-004                 -7.8709443516515458E+000                 -2.4770807830502154E+001                 -9.8999999999999986E+001                  1.2574027950421547E+001                  1.6032728801329381E+002                 -1.0189222015949724E-005                                        0 
                                      15                  3.2767000000000002E-001                  1.8000000000000000E+000                 -7.8558006070426323E-001                  3.3553778415463974E+001                 -9.8999999999999986E+001                                     1213                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.9961752030190896E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.9961752030190896E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.8709385367674134E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.8709385367674134E+000                  3.7347494485714114E+000                  2.8105199248593426E+001                  1.4487866685208945E+000                  7.7754759798212136E-001                  3.1382449364421960E+000                  1.3748171353942507E+003                  6.3615953380149595E+000                 -1.1261925091249889E+000                  1.3368796055054442E+001                  4.7448663860538344E-002                  6.1115251123042669E-001                  8.5915496627254173E-001                  1.2683817556768049E+000                  7.1829999999999994E-001                  2.7997020236474890E-001                  2.9298508566682894E-004                  7.9734484983770603E-004                  7.1829999999999994E-001                  2.7997020236474895E-001                  2.9298508566682872E-004                  7.9734484983770538E-004                  1.2929400000000000E+000                  5.0394636425654848E-001                  2.9797635251137967E-005                  8.5879132979358274E-005                  1.7722707602938143E-004                  3.4656385548673954E-004                 -7.8709385367674134E+000                 -2.4770788312216734E+001                 -9.8999999999999986E+001                  1.2574167918220919E+001                  1.6033024730555886E+002                 -8.4893565571954249E-008                                        0 
                                      20                  1.0485750000000001E+001                  1.8000000000000000E+000                  7.1956991761564271E-001                  3.3553778415463974E+001                 -9.8999999999999986E+001                                     1213                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.9563772513574772E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.9563772513574772E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.8707490175369941E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.8707490175369941E+000                  3.7347504285379287E+000                  2.8103244764459244E+001                  1.4487564658817826E+000                  7.7753053672953154E-001                  3.1382790589473761E+000                  1.3749251589814066E+003                  6.3616126345434179E+000                 -1.1261436873124362E+000                  1.3368862193080622E+001                  4.7448552137919986E-002                  6.1115250982318314E-001                  8.5915496627254206E-001                  1.2683817556768049E+000                  7.1830000000000005E-001                  2.7997020236474895E-001                  2.9298508566682899E-004                  7.9734484983770592E-004                  7.1829999999999994E-001                  2.7997020236474895E-001                  2.9298508566682905E-004                  7.9734484983770538E-004                  1.2929400000000002E+000                  5.0394636425654860E-001                  2.9797635251139367E-005                  8.5879132979358274E-005                  1.7722707602938146E-004                  3.4656385548673970E-004                 -7.8707490175369941E+000                 -2.4770136924679793E+001                 -9.8999999999999986E+001                  1.2574911377105680E+001                  1.6034266404024496E+002                 -6.6778993709825951E-008                                        0 
                                      25                  3.3554431000000000E+002                  1.8000000000000000E+000                  2.2247198959355483E+000                  3.3553778415463974E+001                 -9.8999999999999986E+001                                     1213                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.7238920117910095E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.7238920117910095E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.8647054765858364E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -7.8647054765858364E+000                  3.7347824333334958E+000                  2.8041340067338538E+001                  1.4477987642854937E+000                  7.7698767634025134E-001                  3.1393647797259363E+000                  1.3783667231429849E+003                  6.3621658390572264E+000                 -1.1245826250469744E+000                  1.3370977091649840E+001                  4.7444963222485370E-002                  6.1115246483436203E-001                  8.5915496627254151E-001                  1.2683817556768060E+000                  7.1829999999999894E-001                  2.7997020236474890E-001                  2.9298508566682894E-004                  7.9734484983770559E-004                  7.1829999999999994E-001                  2.7997020236474895E-001                  2.9298508566682872E-004                  7.9734484983770538E-004                  1.2929400000000000E+000                  5.0394636425654848E-001                  2.9797635251189436E-005                  8.5879132979358274E-005                  1.7722707602938143E-004                  3.4656385548673954E-004                 -7.8647054765858364E+000                 -2.4749388036097006E+001                 -9.8999999999999986E+001                  1.2598586963889980E+001                  1.6073809367255905E+002                 -6.6436225634525466E-008                                        0 
                                      30                  1.0737418230000001E+004                  1.8000000000000000E+000                  3.7298698742554546E+000                  3.3553778415463974E+001                 -9.8999999999999986E+001                                     1213                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.5479602813483581E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  1.5479602813483581E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -7.6853867477599564E+000                 -9.8999999999999986E+001                 -2.3480339661790531E+001                 -7.6853867477599564E+000                  3.7357337700554543E+000                  2.6249229329883377E+001                  1.4191165571632218E+000                  7.6074389933519904E-001                  3.1718523337360409E+000                  1.4854304890447679E+003                  6.3785395570217380E+000                 -1.0771504647662415E+000                  1.3434795892597116E+001                  4.7383497769447440E-002                  6.1115118454910100E-001                  8.5915496627252619E-001                  1.2683817556768555E+000                  7.1829999999995287E-001                  2.7997020236474890E-001                  2.9298508566682894E-004                  7.9734484983770559E-004                  7.1829999999999694E-001                  2.7997020236474895E-001                  2.9298508566682872E-004                  7.9734484983770527E-004                  1.2929399999999944E+000                  5.0394636425654848E-001                  2.9797635253750905E-005                  8.5879132979358274E-005                  1.7722707602938143E-004                  3.4656385548673954E-004                 -7.6853867477599564E+000                 -2.4147712376886691E+001                 -9.8999999999999986E+001                  1.3327717056825838E+001                  1.7303370181652562E+002                 -5.8031860774703078E-008                                        0 
                                      35                  8.3879136072513895E+004                  1.8000000000000000E+000                  4.2941133932254933E+000                  3.3553778415463974E+001                 -9.8999999999999986E+001                                     1233                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2898067869332940E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.2898067869332940E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -6.8242340761128304E+000                 -9.8999999999999986E+001                 -2.2276219679134606E+001                 -6.8242340761128304E+000                  3.7402287190996071E+000                  1.8875197073175041E+001                  1.2758914947301341E+000                  6.8014147003034897E-001                  3.3330571923457413E+000                  2.1530652537415140E+003                  6.4513766395940761E+000                 -8.2584011324200224E-001                  1.3758815279188427E+001                  4.8591482690077376E-002                  6.1114662375483320E-001                  8.5915496627206556E-001                  1.2683817556783374E+000                  7.1829999999857108E-001                  2.7997020236474890E-001                  2.9298508566682894E-004                  7.9734484983770538E-004                  7.1829999999994587E-001                  2.7997020236474901E-001                  2.9298508566682910E-004                  7.9734484983770527E-004                  1.2929399999998150E+000                  5.0394636425654860E-001                  2.9797635305361896E-005                  8.5879132979358315E-005                  1.7722707602938146E-004                  3.4656385548673964E-004                 -6.8242340761128313E+000                 -2.1417950209892588E+001                 -9.8999999999999986E+001                  1.7614370021253091E+001                  2.4951007290332012E+002                 -2.8580935624895541E-008                                        0 
                                      40                  2.2666389663916946E+005                  1.8000000000000000E+000                  4.5525181812231397E+000                  3.3553778415463974E+001                 -9.8999999999999986E+001                                     1254                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.8001902701194198E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  2.8001902701194198E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -5.9223595483051303E+000                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -5.9223595483051303E+000                  3.7450431842183836E+000                  1.3214251540294921E+001                  1.1210425695770598E+000                  5.9308807721626033E-001                  3.5071639779739181E+000                  3.2148741599578134E+003                  6.5257115837434299E+000                 -5.1495200040535027E-001                  1.4143693741372800E+001                  5.1982190665633581E-002                  6.1114333405946275E-001                  8.5915496626606624E-001                  1.2683817556976407E+000                  7.1829999998057337E-001                  2.7997020236474890E-001                  2.9298508566682894E-004                  7.9734484983770527E-004                  7.1829999999974459E-001                  2.7997020236474901E-001                  2.9298508566682883E-004                  7.9734484983770505E-004                  1.2929399999970814E+000                  5.0394636425654848E-001                  2.9797635506817407E-005                  8.5879132979358315E-005                  1.7722707602938146E-004                  3.4656385548673943E-004                 -5.9223595483051978E+000                 -1.8727951935981366E+001                 -9.8999999999999986E+001                  2.3806153361326196E+001                  3.7049950848332571E+002                 -1.2275062158713352E-008                                        0 
