PROFID,fdnustdlit,dnu_model,dnu_inf,nu_max,mass,radius,luminosity,mixing_length,metalicity
profile224,1.0266165335964268,8.36890180913511,8.591652965303151,86.91171778148639,1.9884098706980504e+33,6.270919721016846,6.054282630600482e+34,1.7,0.0    d0
profile134,0.9903731610373143,114.21549482308917,113.11596064738383,2381.407503016697,1.9884098706980504e+33,1.1246907761477911,5.348021285164984e+33,1.7,0.0    d0
profile37,0.946494693383499,0.18629160375679327,0.17632401437770634,0.5637396814731122,1.9884098706980504e+33,83.65811644286461,3.4165260636322506e+36,1.7,0.0    d0
profile75,0.9233558299992197,0.09976990837450388,0.09212312655608614,0.24571390213278743,1.9884098706980504e+33,128.96443094584282,6.127871617976125e+36,1.7,0.0    d0
profile152,0.9889253022424905,105.56410796811497,104.395017378327,2141.831728814991,1.9884098706980504e+33,1.1864857999741192,5.90701840897508e+33,1.7,0.0    d0
profile84,0.9171556727049224,0.0897798552144873,0.08234210350459363,0.21293148530447528,1.9884098706980504e+33,138.98494322258713,6.75863684289768e+36,1.7,0.0    d0
profile130,0.9906239094952979,115.93489752290803,114.84788143107988,2429.831948313826,1.9884098706980504e+33,1.1133551780698032,5.246196641819808e+33,1.7,0.0    d0
profile28,0.9646792594796074,0.22727224555784709,0.21924482154501143,0.7455824936931987,1.9884098706980504e+33,72.3484941050538,2.788355702900664e+36,1.7,0.0    d0
profile34,0.9501553620075575,0.1985452647238374,0.18864884787856406,0.6147678389949043,1.9884098706980504e+33,79.97353392861366,3.209146880229663e+36,1.7,0.0    d0
profile218,1.004630818678017,26.29224725194211,26.41400188160345,379.92422798878425,1.9884098706980504e+33,2.9659210695792515,1.620005800465635e+34,1.7,0.0    d0
profile90,0.9136605660183622,0.08477129190994817,0.07745218654855106,0.1969390429848066,1.9884098706980504e+33,144.77489888873797,7.127978257179454e+36,1.7,0.0    d0
profile245,1.0387368448471364,1.0766694210561065,1.118376197371213,6.1149703175532215,1.9884098706980504e+33,24.41502173748009,5.4824199016997985e+35,1.7,0.0    d0
profile51,0.9397165313300463,0.14303162675582662,0.13440918416547923,0.39818918747784726,1.9884098706980504e+33,100.25278101851144,4.3778515300768394e+36,1.7,0.0    d0
profile6,1.0324385424839042,0.4122187126882116,0.42559048691240847,1.7516674562151018,1.9884098706980504e+33,46.493022912771,1.4665080921956115e+36,1.7,0.0    d0
profile159,0.9881371507184877,101.64233073028538,100.43656308021038,2035.2542169643543,1.9884098706980504e+33,1.2174594272931603,6.194617174021329e+33,1.7,0.0    d0
profile258,1.012414455980572,0.5381427158250048,0.5448234648818798,2.4100130625918097,1.9884098706980504e+33,39.4346983353327,1.1451760121734589e+36,1.7,0.0    d0
profile23,0.984968919956052,0.25389213214830797,0.2500758591874581,0.8829446099118949,1.9884098706980504e+33,66.27268189233584,2.461361580317353e+36,1.7,0.0    d0
profile83,0.91803830678434,0.09115057621594809,0.08367972065170591,0.21735083752037143,1.9884098706980504e+33,137.49985632106262,6.665070854631834e+36,1.7,0.0    d0
profile72,0.9257190863089068,0.10393546388714306,0.09621504266469845,0.25973065605919626,1.9884098706980504e+33,125.28153742925139,5.898233956083955e+36,1.7,0.0    d0
profile166,0.9871852020070995,97.39466469970341,96.14657174599043,1921.761734839666,1.9884098706980504e+33,1.2534100998922093,6.522675058246273e+33,1.7,0.0    d0
profile200,0.9789870616452837,68.34446889954889,66.90835078767684,1211.0989866077591,1.9884098706980504e+33,1.5961076362475122,8.892403363501097e+33,1.7,0.0    d0
profile203,0.9784955219932009,64.22764863812095,62.84646658055406,1122.9620956624722,1.9884098706980504e+33,1.6641602665752884,9.071390783679937e+33,1.7,0.0    d0
profile234,1.0394845138232809,2.7980431579410716,2.9085225316889325,21.15525796388231,1.9884098706980504e+33,12.910233697395045,1.9994137705856197e+35,1.7,0.0    d0
profile14,1.0255528667189835,0.312252360375825,0.32023130332319644,1.213799039955033,1.9884098706980504e+33,56.200459993403115,1.9399665213706526e+36,1.7,0.0    d0
profile39,0.9448435623236805,0.17848315699345596,0.16863866186847365,0.5324342773396182,1.9884098706980504e+33,86.18088717072602,3.559960938214214e+36,1.7,0.0    d0
profile158,0.9882585503143952,102.22142386888174,101.02119616373439,2050.885816684518,1.9884098706980504e+33,1.2127577383755008,6.151175527938155e+33,1.7,0.0    d0
profile205,0.9786223525205683,61.062302011472156,59.75693364478831,1058.3398207666735,1.9884098706980504e+33,1.7210369297310775,9.104644371174011e+33,1.7,0.0    d0
profile189,0.9821676517300992,80.08270436931312,78.65464169460402,1482.3693005019122,1.9884098706980504e+33,1.4329558864057321,7.987593332344456e+33,1.7,0.0    d0
profile256,1.0090577996444745,0.5922982172527872,0.5976631358344424,2.7164202034477114,1.9884098706980504e+33,37.074737040575734,1.0429368413141578e+36,1.7,0.0    d0
profile235,1.0400322355176639,2.4992336209228925,2.5992835298493415,18.27861235730463,1.9884098706980504e+33,13.91489570480046,2.2545588530410755e+35,1.7,0.0    d0
profile96,0.9919964758794024,129.5412827998142,128.50449601831275,2827.071130069593,1.9884098706980504e+33,1.0330075849270326,4.458447997736002e+33,1.7,0.0    d0
profile15,1.0206792281558514,0.30244385808278257,0.3086981636284124,1.1577929919929713,1.9884098706980504e+33,57.59167302257852,2.0102203990375306e+36,1.7,0.0    d0
profile255,1.0091746245794675,0.6251069574265814,0.6308420790829835,2.9129990857308554,1.9884098706980504e+33,35.76311088488041,9.87438143904345e+35,1.7,0.0    d0
profile92,0.9122415558336089,0.0827258175073676,0.07546592847052822,0.19052449795639542,1.9884098706980504e+33,147.3041941037708,7.28968151421515e+36,1.7,0.0    d0
profile40,0.9441136796302332,0.1742967645990961,0.16455595977329718,0.5159757642679181,1.9884098706980504e+33,87.600512753976,3.640820235293915e+36,1.7,0.0    d0
profile249,1.03036066612654,0.8442741249064774,0.8699068497320397,4.415594832106036,1.9884098706980504e+33,28.86692730070685,7.108945517896728e+35,1.7,0.0    d0
profile33,0.951861794447157,0.2030033826164615,0.19323116405614785,0.633991661794781,1.9884098706980504e+33,78.70414622079207,3.138280784861388e+36,1.7,0.0    d0
profile191,0.9815777873750832,78.20745953786685,76.76670508940569,1437.340054056836,1.9884098706980504e+33,1.4563545771834805,8.149120866298151e+33,1.7,0.0    d0
profile114,0.9911660537108692,122.60761205243915,121.52450299292931,2620.743390010336,1.9884098706980504e+33,1.072193466391047,4.8540757859024404e+33,1.7,0.0    d0
profile20,0.9949353578099279,0.2660219825028381,0.2646746763467676,0.949778188267434,1.9884098706980504e+33,63.81275061293861,2.3315497725883482e+36,1.7,0.0    d0
profile231,1.035996498612369,4.179028877728772,4.329459284926986,35.502800926747554,1.9884098706980504e+33,9.90284433414464,1.3019264956797474e+35,1.7,0.0    d0
profile60,0.9343535089983586,0.1223083550338917,0.11427924070573377,0.32357879598529604,1.9884098706980504e+33,111.70454091884702,5.0640117582701067e+36,1.7,0.0    d0
profile120,0.9908623659332624,120.16705303876887,119.06901048122235,2549.765012415801,1.9884098706980504e+33,1.086884084187333,4.997585892036419e+33,1.7,0.0    d0
profile184,0.9835509198795012,84.43678677334275,83.04787930259056,1589.0464006023558,1.9884098706980504e+33,1.3819638867169792,7.608173092482528e+33,1.7,0.0    d0
